Nr okr.,TERYT,Gmina,L. obw.,Liczba wyborców,Otrzymane karty,Niewykorzystane karty,Wydane karty,Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia,Pakiety wyborcze,Koperty zwrotne,Koperty  bez oświadczenia,Niepodpisane oświadczenie,Koperty zwrotne bez koperty na kartę do głosowania,Niezaklejona koperta na kartę do głosowania,Koperty na kartę do głosowania wrzucone do urny,Karty wyjęte z urny,Karty wyjęte z kopert na karty do głosowania,Karty nieważne,Karty ważne,Głosy nieważne,w tym: z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list,w tym: z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,"w tym: z powodu postawienia znaku „x” wyłącznie obok nazwiska kandydata z listy, której rejestracja została unieważniona",Głosy ważne,1 - Komitet Wyborczy Prawo i Sprawiedliwość,2 - Komitet Wyborczy Platforma Obywatelska RP,3 - Komitet Wyborczy Partia Razem,4 - Komitet Wyborczy KORWiN,5 - Komitet Wyborczy Polskie Stronnictwo Ludowe,6 - Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,7 - Komitet Wyborczy Wyborców „Kukiz'15”,8 - Komitet Wyborczy Nowoczesna Ryszarda Petru,9 - Komitet Wyborczy Wyborców JOW Bezpartyjni,10 - Komitet Wyborczy Wyborców Zbigniewa Stonogi,11 - Komitet Wyborczy Wyborców  Ruch Społeczny Rzeczypospolitej Polskiej,12 - Komitet Wyborczy Wyborców Zjednoczeni dla Śląska,13 - Komitet Wyborczy Samoobrona,14 - Komitet Wyborczy Wyborców Grzegorza Brauna „Szczęść Boże!”,15 - Komitet Wyborczy Kongres Nowej Prawicy,16 - Komitet Wyborczy Wyborców Mniejszość Niemiecka,16 - Komitet Wyborczy Wyborców Obywatele do Parlamentu
16,142808,gm. Teresin,8,9018,6840,2107,4732,11,34,1,1,0,0,0,0,1,4734,1,0,4734,147,110,37,0,4587,2229,713,190,200,360,214,377,304,,,,,,,,,
18,142901,m. Sokołów Podlaski,9,15236,11750,3007,8743,10,54,1,1,0,0,0,0,1,8744,1,0,8744,192,120,70,0,8552,3880,1260,228,393,731,556,809,625,26.0,,16.0,,,28.0,,,
18,142902,gm. Bielany,4,3031,2310,657,1653,0,7,0,0,0,0,0,0,0,1653,0,0,1653,35,18,17,0,1618,1034,68,28,38,270,21,111,38,1.0,,2.0,,,7.0,,,
18,142903,gm. Ceranów,3,1960,1500,598,902,1,1,0,0,0,0,0,0,0,902,0,0,902,26,22,4,0,876,573,37,16,20,131,21,54,15,1.0,,4.0,,,4.0,,,
18,142904,gm. Jabłonna Lacka,5,3959,3001,997,2004,2,31,0,0,0,0,0,0,0,2004,0,0,2004,53,32,15,0,1951,1088,135,58,72,338,66,144,33,9.0,,4.0,,,4.0,,,
18,142905,gm. Kosów Lacki,7,5227,4020,1505,2515,0,8,0,0,0,0,0,0,0,2515,0,0,2515,76,51,25,0,2439,1443,222,54,88,278,61,187,76,7.0,,8.0,,,15.0,,,
18,142906,gm. Repki,6,4565,3475,1023,2452,1,16,0,0,0,0,0,0,0,2447,0,2,2445,68,37,28,0,2377,1248,114,43,70,682,32,135,38,3.0,,4.0,,,8.0,,,
18,142907,gm. Sabnie,4,3214,2450,871,1579,4,15,2,2,0,0,0,0,2,1581,2,0,1581,46,34,12,0,1535,761,105,26,41,394,43,117,33,7.0,,5.0,,,3.0,,,
18,142908,gm. Sokołów Podlaski,7,4959,3810,1342,2468,2,10,1,0,0,0,0,0,0,2468,0,0,2468,82,48,34,0,2386,1357,196,36,68,336,85,201,87,9.0,,2.0,,,9.0,,,
18,142909,gm. Sterdyń,5,3531,2710,1028,1682,2,12,0,0,0,0,0,0,0,1682,0,0,1682,53,38,13,0,1629,942,114,22,30,330,46,88,35,6.0,,15.0,,,1.0,,,
17,143001,gm. Chlewiska,7,5209,3960,1901,2059,1,6,0,0,0,0,0,0,0,2057,0,0,2057,140,92,48,0,1917,1094,240,54,34,218,75,159,30,,10.0,,,,,3.0,,
17,143002,gm. Jastrząb,3,4217,3200,1276,1924,4,6,0,0,0,0,0,0,0,1924,0,0,1924,70,62,8,0,1854,992,248,59,106,123,48,184,69,,19.0,,,,,6.0,,
17,143003,gm. Mirów,3,3014,2300,954,1346,9,1,0,0,0,0,0,0,0,1346,0,0,1346,105,79,21,0,1241,766,273,16,33,41,15,72,20,,2.0,,,,,3.0,,
17,143004,gm. Orońsko,5,4675,3550,1396,2154,2,10,0,0,0,0,0,0,0,2154,0,0,2154,98,72,22,0,2056,1037,264,39,69,327,80,180,38,,15.0,,,,,7.0,,
17,143005,gm. Szydłowiec,11,15235,11689,4439,7250,4,29,1,0,0,0,0,0,0,7250,0,0,7250,242,183,52,0,7008,3781,1238,220,267,270,342,556,277,,37.0,,,,,20.0,,
20,143201,gm. Błonie,13,16717,12801,3572,9230,6,77,4,4,0,0,0,0,4,9230,4,4,9226,173,127,46,0,9053,3481,2386,334,417,392,624,616,748,,55.0,,,,,,,
20,143202,gm. Izabelin,5,8158,6328,845,5483,5,55,6,6,0,0,0,0,6,5487,6,2,5485,54,30,23,0,5431,2078,1452,212,239,95,227,338,740,,50.0,,,,,,,
20,143203,gm. Kampinos,2,3514,2697,899,1798,2,20,2,2,0,0,0,0,2,1800,2,0,1800,50,35,15,0,1750,786,321,53,54,249,81,109,78,,19.0,,,,,,,
20,143204,gm. Leszno,6,7740,5864,1701,4163,0,50,9,9,2,0,0,0,7,4170,7,0,4170,90,56,32,0,4080,1589,1026,196,187,123,239,288,404,,28.0,,,,,,,
20,143205,gm. Łomianki,13,19038,14865,1804,13060,6,175,13,13,1,0,0,0,12,13067,12,6,13061,174,101,71,0,12887,4351,3902,477,582,189,718,780,1792,,96.0,,,,,,,
20,143206,gm. Ożarów Mazowiecki,22,17697,13664,3227,10437,1,108,11,9,0,0,0,0,9,10440,9,1,10439,214,159,51,0,10225,4028,2644,423,528,269,457,811,970,,95.0,,,,,,,
20,143207,gm. Stare Babice,8,13502,10232,1563,8669,0,101,17,17,0,0,0,0,17,8685,17,0,8685,139,92,39,0,8546,2898,2405,302,534,215,403,565,1164,,60.0,,,,,,,
18,143301,m. Węgrów,6,10386,7960,2288,5672,5,32,0,0,0,0,0,0,0,5672,0,0,5672,143,82,56,0,5529,2171,1231,190,242,314,464,526,305,15.0,,25.0,,,46.0,,,
18,143302,gm. Grębków,4,3641,2740,1187,1553,6,19,0,0,0,0,0,0,0,1553,0,0,1553,62,46,16,0,1491,941,126,26,39,154,64,93,36,6.0,,1.0,,,5.0,,,
18,143303,gm. Korytnica,5,5188,3924,1529,2395,2,18,1,1,0,0,0,0,1,2396,1,0,2396,89,48,41,0,2307,1495,172,39,54,241,53,174,51,4.0,,8.0,,,16.0,,,
18,143304,gm. Liw,6,6134,4670,1748,2922,0,18,0,0,0,0,0,0,0,2920,0,0,2920,112,69,33,0,2808,1489,365,77,102,289,95,266,95,7.0,,9.0,,,14.0,,,
18,143305,gm. Łochów,14,14209,10812,3657,7155,4,61,2,1,0,0,0,0,1,7156,1,0,7156,175,128,43,0,6981,3864,841,221,278,735,267,506,222,21.0,,9.0,,,17.0,,,
18,143306,gm. Miedzna,5,3366,2570,946,1624,4,14,0,0,0,0,0,0,0,1624,0,0,1624,52,35,17,0,1572,899,125,42,42,247,48,120,36,1.0,,1.0,,,11.0,,,
18,143307,gm. Sadowne,6,4889,3710,1455,2255,0,25,0,0,0,0,0,0,0,2255,0,0,2255,102,59,42,0,2153,1220,410,42,73,156,73,121,40,4.0,,4.0,,,10.0,,,
18,143308,gm. Stoczek,6,4136,3182,1298,1884,1,7,0,0,0,0,0,0,0,1882,0,0,1882,67,41,26,0,1815,1066,193,40,54,204,53,139,51,5.0,,3.0,,,7.0,,,
18,143309,gm. Wierzbno,4,2424,1850,776,1074,0,9,0,0,0,0,0,0,0,1074,0,0,1074,57,38,15,0,1017,581,129,22,38,109,29,67,34,0.0,,0.0,,,8.0,,,
20,143401,m. Kobyłka,15,16476,12531,2058,10473,8,108,4,4,0,0,0,0,4,10475,4,1,10474,143,88,46,0,10331,4651,2217,402,549,270,475,800,869,,98.0,,,,,,,
20,143402,m. Marki,14,21881,16645,3837,12808,9,121,6,6,0,0,0,0,6,12811,6,3,12808,166,106,57,0,12642,5255,3016,491,687,192,602,981,1318,,100.0,,,,,,,
20,143403,m. Ząbki,15,23571,18134,3285,14849,4,204,8,6,0,0,0,0,6,14851,6,3,14848,239,146,73,0,14609,6129,3287,593,818,270,748,1177,1454,,133.0,,,,,,,
20,143404,m. Zielonka,11,13499,10424,1577,8847,1,64,14,14,0,0,0,0,14,8858,14,1,8857,129,79,50,0,8728,3613,2287,323,535,130,421,569,804,,46.0,,,,,,,
20,143405,gm. Dąbrówka,7,6075,4669,1440,3229,2,24,1,1,1,0,0,0,0,3228,0,0,3228,94,71,19,0,3134,2055,291,89,106,163,68,194,149,,19.0,,,,,,,
20,143406,gm. Jadów,10,6198,4834,2088,2746,0,16,0,0,0,0,0,0,0,2746,0,1,2745,90,69,21,0,2655,1420,375,79,87,280,90,209,100,,15.0,,,,,,,
20,143407,gm. Klembów,8,7439,5716,1836,3880,1,13,0,0,0,0,0,0,0,3879,0,0,3879,120,83,34,0,3759,2149,537,130,160,179,127,283,164,,30.0,,,,,,,
20,143408,gm. Poświętne,6,4826,3722,1366,2356,1,18,0,0,0,0,0,0,0,2354,0,0,2354,95,62,33,0,2259,1483,186,66,95,114,46,190,65,,14.0,,,,,,,
20,143409,gm. Radzymin,13,18851,14524,3871,10653,8,90,3,3,0,0,0,0,3,10650,3,0,10650,211,167,44,0,10439,5428,1844,332,512,328,398,792,722,,83.0,,,,,,,
20,143410,gm. Strachówka,7,2392,1890,964,926,0,7,0,0,0,0,0,0,0,926,0,0,926,40,35,5,0,886,479,113,32,23,116,21,74,21,,7.0,,,,,,,
20,143411,gm. Tłuszcz,15,15349,11835,4340,7495,1,34,0,0,0,0,0,0,0,7495,0,2,7493,262,200,53,0,7231,3742,999,235,254,860,271,468,348,,54.0,,,,,,,
20,143412,gm. Wołomin,32,39904,30919,7484,23435,7,90,7,7,0,0,0,0,7,23432,7,0,23432,384,264,109,0,23048,10262,4645,884,1405,743,1332,1853,1735,,189.0,,,,,,,
18,143501,gm. Brańszczyk,9,6738,5061,2003,3058,5,32,3,3,0,0,0,0,3,3061,3,0,3061,114,79,33,0,2947,1700,302,57,84,395,73,220,98,10.0,,3.0,,,5.0,,,
18,143502,gm. Długosiodło,6,6153,4670,1985,2685,2,17,0,0,0,0,0,0,0,2685,0,0,2685,102,72,28,0,2583,1271,226,42,78,606,64,195,95,0.0,,2.0,,,4.0,,,
18,143503,gm. Rząśnik,9,5464,4170,1412,2758,3,25,1,1,0,0,0,0,1,2759,1,0,2759,126,76,40,0,2633,1696,157,44,68,338,43,193,80,6.0,,3.0,,,5.0,,,
18,143504,gm. Somianka,7,4601,3515,1345,2170,3,25,0,0,0,0,0,0,0,2169,0,0,2169,107,58,32,0,2062,975,172,34,81,459,79,162,83,6.0,,6.0,,,5.0,,,
18,143505,gm. Wyszków,29,30566,23348,7850,15498,11,77,7,7,0,0,0,0,7,15504,7,0,15504,344,194,116,0,15160,7182,2403,468,734,1043,701,1583,970,24.0,,23.0,,,29.0,,,
18,143506,gm. Zabrodzie,6,4627,3515,1277,2238,0,26,0,0,0,0,0,0,0,2238,0,0,2238,77,55,22,0,2161,1341,224,53,56,167,49,157,96,6.0,,8.0,,,4.0,,,
17,143601,gm. Kazanów,6,3654,2840,1261,1579,2,9,0,0,0,0,0,0,0,1579,0,0,1579,73,42,31,0,1506,827,180,15,54,265,48,92,22,,1.0,,,,,2.0,,
17,143602,gm. Policzna,5,4854,3710,1734,1976,0,7,0,0,0,0,0,0,0,1976,0,0,1976,86,74,10,0,1890,1043,197,83,77,196,57,189,38,,6.0,,,,,4.0,,
17,143603,gm. Przyłęk,7,5034,3860,1951,1909,0,17,0,0,0,0,0,0,0,1909,0,0,1909,93,69,20,0,1816,1035,174,35,61,244,64,162,21,,10.0,,,,,10.0,,
17,143604,gm. Tczów,5,3812,2920,1261,1659,2,3,0,0,0,0,0,0,0,1658,0,0,1658,111,86,22,0,1547,783,81,30,46,363,47,153,22,,17.0,,,,,5.0,,
17,143605,gm. Zwoleń,14,12463,9516,3429,6087,5,62,2,2,0,0,0,0,2,6087,2,0,6087,169,103,66,0,5918,2848,820,138,315,830,283,428,201,,34.0,,,,,21.0,,
16,143701,gm. Bieżuń,3,4199,3191,1485,1706,2,13,0,0,0,0,0,0,0,1705,0,0,1705,61,53,8,0,1644,845,180,25,31,220,185,119,39,,,,,,,,,
16,143702,gm. Kuczbork-Osada,4,3963,3030,1568,1462,0,7,0,0,0,0,0,0,0,1462,0,0,1462,73,55,16,0,1389,553,172,49,37,222,146,169,41,,,,,,,,,
16,143703,gm. Lubowidz,5,5736,4397,2221,2176,0,6,0,0,0,0,0,0,0,2176,0,0,2176,127,89,36,0,2049,961,319,52,40,289,210,126,52,,,,,,,,,
16,143704,gm. Lutocin,4,3610,2763,1393,1370,0,5,0,0,0,0,0,0,0,1370,0,0,1370,58,35,22,0,1312,702,83,27,39,244,119,77,21,,,,,,,,,
16,143705,gm. Siemiątkowo,3,2888,2180,1168,1012,4,5,0,0,0,0,0,0,0,1012,0,1,1011,65,46,19,0,946,502,67,18,27,213,49,62,8,,,,,,,,,
16,143706,gm. Żuromin,10,11909,9141,3827,5314,7,20,1,1,0,0,0,0,1,5315,1,0,5315,159,123,32,0,5156,1752,818,114,176,884,984,290,138,,,,,,,,,
16,143801,m. Żyrardów,24,31520,24084,7284,16800,5,92,10,10,0,0,0,0,10,16809,10,0,16809,372,271,98,0,16437,6220,4340,663,673,426,1586,1282,1247,,,,,,,,,
16,143802,gm. Mszczonów,13,9092,6930,2480,4450,4,37,0,0,0,0,0,0,0,4445,0,0,4445,151,119,30,0,4294,2443,622,131,241,135,175,305,242,,,,,,,,,
16,143803,gm. Puszcza Mariańska,9,6880,5267,2039,3228,0,37,0,0,0,0,0,0,0,3228,0,0,3228,120,83,37,0,3108,1481,556,137,174,177,160,250,173,,,,,,,,,
16,143804,gm. Radziejowice,6,4363,3298,930,2368,2,28,0,0,0,0,0,0,0,2368,0,0,2368,58,36,22,0,2310,985,434,71,97,91,136,197,299,,,,,,,,,
16,143805,gm. Wiskitki,9,7859,5980,2384,3596,2,16,1,1,0,0,0,0,1,3597,1,1,3596,131,90,41,0,3465,1847,457,122,170,200,162,320,187,,,,,,,,,
18,146101,m. Ostrołęka,29,41727,32198,10450,21748,13,103,15,15,0,0,0,0,15,21759,15,0,21759,406,252,145,0,21353,9893,4229,617,1134,881,1343,2076,1045,55.0,,20.0,,,60.0,,,
16,146201,m. Płock,70,97815,75157,21573,53585,25,200,25,23,1,1,0,0,21,53583,21,1,53582,960,657,303,0,52622,19721,12235,2282,2263,2795,5483,4328,3515,,,,,,,,,
17,146301,m. Radom,114,170089,130461,37132,93327,29,458,66,60,2,0,0,0,58,93344,58,11,93333,1549,1016,474,0,91784,38298,23889,2694,3747,2331,5213,8276,6399,,719.0,,,,,218.0,,
18,146401,m. Siedlce,43,60755,46605,11861,34744,18,200,31,31,2,0,0,0,29,34771,29,0,34771,468,303,160,0,34303,14479,6179,1167,2172,1433,2376,2901,3167,133.0,,37.0,,,259.0,,,
19,146502,Bemowo,57,92735,72519,6537,65979,10,1093,84,83,1,0,0,0,83,66027,83,35,65992,524,260,215,0,65468,17044,19312,3521,3345,573,6956,4284,10152,,,156.0,,,,,,125.0
19,146503,Białołęka,55,78938,61518,6725,54793,6,976,69,66,6,0,0,0,60,54807,60,17,54790,494,305,172,0,54296,13869,15367,3157,2975,567,4659,4438,8984,,,135.0,,,,,,145.0
19,146504,Bielany,66,105561,82421,10428,71990,35,1182,91,85,7,0,0,0,78,71997,78,8,71989,811,448,325,0,71178,22807,20659,3826,3554,493,6021,4856,8561,,,225.0,,,,,,176.0
19,146505,Mokotów,115,176340,136837,14963,121853,76,2870,177,172,6,0,0,0,167,121892,167,92,121800,1095,561,434,0,120705,31580,37799,6551,5646,855,13641,6399,17719,,,308.0,,,,,,207.0
19,146506,Ochota,48,67055,51821,6295,45526,31,1357,98,95,11,0,0,0,84,45553,84,5,45548,472,271,185,0,45076,12681,13502,2620,2401,323,4281,2756,6295,,,115.0,,,,,,102.0
19,146507,Praga-Południe,92,143077,113548,16453,97081,48,1673,127,126,3,0,0,0,123,97128,123,35,97093,970,551,348,0,96123,29138,27775,5635,4485,683,9228,6236,12497,,,327.0,,,,,,119.0
19,146508,Praga-Północ,37,52192,39744,9727,30017,15,485,34,33,3,1,0,0,29,30022,29,28,29994,460,321,124,0,29534,10879,7311,1852,1404,199,2681,2308,2737,,,115.0,,,,,,48.0
19,146509,Rembertów,13,18080,13768,1683,12085,4,144,6,6,0,0,0,0,6,12080,6,3,12077,122,79,41,0,11955,3750,3295,655,695,95,1202,929,1283,,,28.0,,,,,,23.0
19,146510,Śródmieście,72,95587,74228,10340,63885,91,2824,118,113,19,0,0,0,94,63946,94,40,63906,587,325,228,0,63319,18699,18830,4033,2942,433,6393,3257,8409,,,200.0,,,,,,123.0
19,146511,Targówek,60,97666,75470,13482,61969,28,617,37,34,0,0,0,0,34,61980,34,31,61949,840,532,266,0,61109,21338,16769,3042,2962,538,5333,4443,6337,,,227.0,,,,,,120.0
19,146512,Ursus,24,41899,31849,3177,28672,5,407,27,25,0,1,0,0,24,28671,24,4,28667,237,160,72,0,28430,9219,7523,1455,1558,262,2128,2168,3993,,,63.0,,,,,,61.0
19,146513,Ursynów,65,114176,91620,5759,85858,36,1666,154,149,10,0,0,0,139,85910,139,49,85861,592,279,264,0,85269,20130,26431,4978,4235,665,8344,4579,15597,,,179.0,,,,,,131.0
19,146514,Wawer,36,56090,44115,4538,39577,13,511,57,56,2,0,0,0,54,39590,54,0,39590,346,213,123,0,39244,13632,11065,1660,2029,285,2419,2479,5543,,,86.0,,,,,,46.0
19,146515,Wesoła,10,17789,14027,1061,12966,7,191,20,20,3,0,0,0,17,12967,17,1,12966,113,66,46,0,12853,3975,3610,607,718,122,942,910,1917,,,32.0,,,,,,20.0
19,146516,Wilanów,17,22376,18247,1014,17233,4,443,41,38,2,0,0,0,36,17255,36,6,17249,105,47,49,0,17144,3828,5599,694,696,140,1195,698,4242,,,22.0,,,,,,30.0
19,146517,Włochy,25,30863,23923,2805,21115,8,502,34,34,0,0,0,0,34,21131,34,1,21130,202,112,73,0,20928,6346,5958,1124,1206,177,1645,1414,2968,,,50.0,,,,,,40.0
19,146518,Wola,70,111149,84418,13212,71199,41,1857,82,76,4,0,0,0,72,71225,72,23,71202,762,456,278,0,70440,21798,19880,3883,3734,519,6371,4840,9040,,,246.0,,,,,,129.0
19,146519,Żoliborz,25,40265,31620,2795,28823,43,687,61,60,1,0,0,0,59,28839,59,18,28821,247,120,120,0,28574,8286,8728,1895,1348,156,2271,1370,4407,,,60.0,,,,,,53.0
19,149901,Zagranica,250,199451,194164,48114,146043,0,4562,35672,30544,1697,274,28,57,28875,174986,29036,181,174805,1235,647,464,0,173570,58343,32259,9475,21767,797,7956,26573,15948,,,186.0,,,,,,266.0
21,160101,m. Brzeg,25,29558,22657,8185,14472,9,76,13,12,2,0,0,0,10,14481,10,0,14481,283,198,76,0,14198,4565,3608,433,468,213,963,2762,1013,61.0,,,,,65.0,,47.0,
21,160102,gm. Skarbimierz,11,5904,4533,1703,2830,0,10,1,1,0,0,0,0,1,2831,1,0,2831,75,56,17,0,2756,889,482,71,79,112,110,786,183,20.0,,,,,12.0,,12.0,
21,160103,gm. Grodków,20,15559,11926,5771,6155,6,26,1,1,0,0,0,0,1,6156,1,0,6156,200,149,51,0,5956,2093,1342,148,218,379,360,1070,288,25.0,,,,,14.0,,19.0,
21,160104,gm. Lewin Brzeski,7,10476,7969,3313,4653,6,25,2,2,0,0,0,0,2,4655,2,0,4655,175,132,41,0,4480,1255,818,120,159,230,231,1384,228,28.0,,,,,8.0,,19.0,
21,160105,gm. Lubsza,11,7231,5540,2360,3180,0,15,0,0,0,0,0,0,0,3180,0,0,3180,102,68,34,0,3078,1121,581,85,106,195,121,642,180,19.0,,,,,15.0,,13.0,
21,160106,gm. Olszanka,6,3989,3153,1232,1921,2,0,0,0,0,0,0,0,0,1921,0,0,1921,74,58,7,0,1847,722,243,41,38,111,76,522,72,13.0,,,,,2.0,,7.0,
21,160201,gm. Baborów,5,5127,3909,2093,1816,1,0,1,1,0,0,0,0,1,1817,1,0,1817,65,39,19,0,1752,722,340,62,76,83,86,197,113,12.0,,,,,6.0,,55.0,
21,160202,gm. Branice,12,5896,4642,2494,2148,7,5,0,0,0,0,0,0,0,2148,0,0,2148,129,69,57,0,2019,852,448,62,81,99,115,238,91,9.0,,,,,7.0,,17.0,
21,160203,gm. Głubczyce,25,18575,14424,6365,8059,11,65,4,4,0,0,0,0,4,8062,4,0,8062,222,161,49,0,7840,3447,2092,149,190,269,378,800,418,37.0,,,,,18.0,,42.0,
21,160204,gm. Kietrz,11,9000,6882,3165,3717,2,22,1,1,0,0,0,0,1,3716,1,0,3716,136,106,30,0,3580,1560,814,96,154,110,195,394,219,15.0,,,,,9.0,,14.0,
21,160301,m. Kędzierzyn-Koźle,35,48923,37767,14791,22976,11,99,14,13,2,2,0,1,11,22985,11,0,22985,570,405,162,0,22415,5768,7265,720,1026,361,2035,2751,1687,88.0,,,,,52.0,,662.0,
21,160302,gm. Bierawa,7,6245,4751,2345,2406,1,3,0,0,0,0,0,0,0,2406,0,0,2406,121,94,24,0,2285,498,546,62,108,155,96,250,132,18.0,,,,,4.0,,416.0,
21,160303,gm. Cisek,4,4653,3522,1904,1618,0,5,1,1,0,0,0,0,1,1619,1,0,1619,77,62,13,0,1542,249,345,20,33,57,45,82,53,2.0,,,,,4.0,,652.0,
21,160304,gm. Pawłowiczki,7,6357,4836,2791,2045,1,13,0,0,0,0,0,0,0,2045,0,0,2045,106,69,31,0,1939,509,472,47,55,142,84,184,64,9.0,,,,,5.0,,368.0,
21,160305,gm. Polska Cerekiew,5,3533,2700,1032,1668,6,1,0,0,0,0,0,0,0,1668,0,0,1668,164,89,45,0,1504,234,354,31,75,66,73,141,64,6.0,,,,,3.0,,457.0,
21,160306,gm. Reńska Wieś,6,6718,5119,2891,2228,2,4,5,5,0,0,0,0,5,2233,5,0,2233,75,58,17,0,2158,451,472,40,74,37,87,197,106,6.0,,,,,8.0,,680.0,
21,160401,gm. Byczyna,9,7516,5760,2813,2947,2,11,0,0,0,0,0,0,0,2947,0,0,2947,96,70,22,0,2851,945,793,104,121,261,181,255,156,10.0,,,,,4.0,,21.0,
21,160402,gm. Kluczbork,28,29933,23224,10027,13197,10,62,4,3,0,0,0,0,3,13200,3,0,13200,342,255,85,0,12858,3893,3662,368,529,717,794,1206,1046,50.0,,,,,21.0,,572.0,
21,160403,gm. Lasowice Wielkie,10,5814,4411,2616,1795,0,10,0,0,0,0,0,0,0,1795,0,0,1795,64,40,24,0,1731,324,368,35,71,203,47,141,76,10.0,,,,,6.0,,450.0,
21,160404,gm. Wołczyn,15,10968,8412,4020,4392,5,11,2,2,0,0,0,0,2,4394,2,0,4394,159,108,42,0,4235,1632,919,119,241,295,383,384,174,18.0,,,,,9.0,,61.0,
21,160501,gm. Gogolin,12,10134,7679,4264,3415,1,32,0,0,0,0,0,0,0,3415,0,0,3415,140,97,35,0,3275,602,947,87,144,43,110,355,194,80.0,,,,,4.0,,709.0,
21,160502,gm. Krapkowice,24,18850,14452,6687,7765,1,18,1,0,0,0,0,0,0,7758,0,0,7758,195,121,56,0,7563,1540,2123,282,370,147,344,873,568,75.0,,,,,9.0,,1232.0,
21,160503,gm. Strzeleczki,6,6199,4760,2747,2013,1,16,3,3,0,0,0,0,3,2016,3,0,2016,78,59,19,0,1938,256,409,43,65,41,50,161,78,14.0,,,,,2.0,,819.0,
21,160504,gm. Walce,6,4655,3565,2132,1433,0,1,0,0,0,0,0,0,0,1433,0,0,1433,40,29,11,0,1393,138,376,27,56,22,26,124,48,4.0,,,,,3.0,,569.0,
21,160505,gm. Zdzieszowice,10,12485,9530,4784,4746,5,21,0,0,0,0,0,0,0,4746,0,0,4746,258,186,72,0,4488,1018,1285,165,209,90,299,555,293,48.0,,,,,5.0,,521.0,
21,160601,gm. Domaszowice,7,2960,2280,875,1405,1,4,0,0,0,0,0,0,0,1405,0,0,1405,90,63,19,0,1315,489,245,46,42,150,155,119,54,11.0,,,,,1.0,,3.0,
21,160602,gm. Namysłów,28,20762,16006,6383,9623,4,36,4,4,0,0,0,0,4,9626,4,0,9626,200,130,65,0,9426,3461,2715,285,443,454,597,810,577,34.0,,,,,17.0,,33.0,
21,160603,gm. Pokój,9,4410,3393,1820,1573,1,16,1,1,0,0,0,0,1,1573,1,0,1573,71,49,22,0,1502,364,502,48,45,166,68,153,85,7.0,,,,,2.0,,62.0,
21,160604,gm. Świerczów,5,2860,2201,964,1237,0,6,1,1,0,0,0,0,1,1238,1,0,1238,44,26,18,0,1194,437,342,29,52,76,69,127,41,4.0,,,,,2.0,,15.0,
21,160605,gm. Wilków,7,3597,2697,1343,1354,0,10,2,2,0,0,0,0,2,1356,2,0,1356,57,46,10,0,1299,456,284,30,49,171,92,139,60,10.0,,,,,3.0,,5.0,
21,160701,gm. Głuchołazy,27,20499,15994,7612,8382,6,99,11,11,2,0,0,0,9,8391,9,0,8391,236,159,62,0,8155,3265,2025,255,222,362,530,909,497,45.0,,,,,9.0,,36.0,
21,160702,gm. Kamiennik,6,2892,2233,1131,1102,0,3,0,0,0,0,0,0,0,1102,0,0,1102,60,51,8,0,1042,455,153,22,53,96,45,177,34,2.0,,,,,2.0,,3.0,
21,160703,gm. Korfantów,11,7802,6117,3542,2575,3,15,2,2,0,0,0,0,2,2577,2,0,2577,116,97,19,0,2461,886,452,66,71,147,124,480,100,14.0,,,,,9.0,,112.0,
21,160704,gm. Łambinowice,8,6175,4690,2309,2381,2,6,1,1,0,0,0,0,1,2380,1,0,2380,96,52,43,0,2284,682,472,74,87,154,160,503,102,18.0,,,,,4.0,,28.0,
21,160705,gm. Nysa,34,47539,36665,14300,22364,25,107,14,14,1,1,0,0,12,22368,12,11,22357,513,397,115,0,21844,6796,5880,510,723,1317,1363,3537,1568,66.0,,,,,38.0,,46.0,
21,160706,gm. Otmuchów,14,11338,8659,3611,5048,2,30,1,1,0,0,0,0,1,5049,1,0,5049,223,152,62,0,4826,1827,732,124,136,252,784,677,264,16.0,,,,,5.0,,9.0,
21,160707,gm. Paczków,14,10567,8142,3673,4469,1,26,2,2,0,0,0,0,2,4471,2,0,4471,145,82,56,0,4326,1516,894,146,155,243,314,764,230,45.0,,,,,7.0,,12.0,
21,160708,gm. Pakosławice,6,3014,2320,1072,1248,0,4,0,0,0,0,0,0,0,1248,0,0,1248,34,24,10,0,1214,516,217,21,18,141,49,198,47,2.0,,,,,0.0,,5.0,
21,160709,gm. Skoroszyce,6,5063,3881,1979,1902,1,4,0,0,0,0,0,0,0,1902,0,0,1902,89,67,22,0,1813,696,333,60,60,150,86,319,83,18.0,,,,,3.0,,5.0,
21,160801,gm. Dobrodzień,7,8147,6216,3557,2659,1,15,0,0,0,0,0,0,0,2659,0,0,2659,165,77,33,0,2494,597,690,62,91,83,88,275,166,16.0,,,,,7.0,,419.0,
21,160802,gm. Gorzów Śląski,7,6052,4547,2248,2299,1,74,2,2,0,0,0,0,2,2301,2,0,2301,113,67,45,0,2188,562,399,39,100,94,266,165,210,7.0,,,,,9.0,,337.0,
